Quarter,GDP,Brent,Gasoline,CPI,Energy_CPI,Brent_pct,Gas_pct,CPI_inf,Energy_inf,GDP_growth
2007-Q3,16809.587,74.95467581998474,2.8512,207.939,208.931,0.09293234186610588,-0.05453741571791759,0.006330124715071772,0.008125569972062374,0.005760257959612325
2007-Q4,16915.191,88.56037593984962,2.9671333333333334,210.48966666666666,220.61633333333333,0.18151903094799682,0.040661242050130886,0.01226641787575522,0.05592915045317981,0.0062823673181262585
2008-Q1,16843.003,96.93336507936507,3.1047499999999997,212.76966666666667,229.95166666666665,0.09454554647783353,0.046380344664884054,0.01083188565076032,0.04231478781413878,-0.004267643208994754
2008-Q2,16943.291,121.39696248196249,3.7593166666666664,215.53766666666667,246.92766666666668,0.2523754063687733,0.21082749550420066,0.013009373203260566,0.07382420943531631,0.0059542826181293584
2008-Q3,16854.295,114.39875901875902,3.8475333333333337,218.861,264.61333333333334,-0.05764726991619151,0.023466144113070353,0.01541880537508522,0.07162286391561357,-0.005252580505168858
2008-Q4,16485.35,54.66054122460301,2.2950833333333334,213.84866666666667,203.26766666666666,-0.5221928830920288,-0.4034922807686311,-0.022901902729738577,-0.2318313514058249,-0.02189026595298116
2009-Q1,16298.262,44.4348971291866,1.8898666666666666,212.37766666666667,180.26566666666668,-0.18707542710560987,-0.17655858538179448,-0.006878696149613561,-0.11316113564544605,-0.011348742974823023
2009-Q2,16269.145,58.697983405483406,2.3150333333333335,213.507,184.805,0.32098839420803427,0.2249717793142374,0.005317571056592696,0.025181352707208005,-0.0017865095063510639
2009-Q3,16326.281,68.19673881673882,2.5656333333333334,215.344,200.046,0.16182422052966228,0.10824898129616556,0.008603933360498583,0.08247071237250059,0.003511923951750484
2009-Q4,16502.754,74.62930303030303,2.6033,217.03,208.522,0.09432363372756103,0.014681235302524298,0.007829333531465865,0.04237025484138646,0.010809136508185713
2010-Q1,16582.71,76.24895499618611,2.7102,217.374,210.58566666666667,0.021702627521865248,0.04106326585487641,0.0015850343270515932,0.009896637604984937,0.004845009505686004
